vol_id,page,type,sub_type,add,type_index,re_define,0,1,2
pst.000056526110,9,factual,appendix,,9,text,/N/slate/ninoparu/extracted_images/000056526110/00000009.jpg,pst.000056526110,9
pst.000056526110,10,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/000056526110/00000010.jpg,pst.000056526110,10
pst.000056526110,11,creative,pref_text,compilers note,5,text,/N/slate/ninoparu/extracted_images/000056526110/00000011.jpg,pst.000056526110,11
pst.000056526110,12,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/000056526110/00000012.jpg,pst.000056526110,12
pst.000056526110,13,factual,main_text,bibliography,4,text,/N/slate/ninoparu/extracted_images/000056526110/00000013.jpg,pst.000056526110,13
pst.000056526110,14,factual,main_text,bibliography,4,text,/N/slate/ninoparu/extracted_images/000056526110/00000014.jpg,pst.000056526110,14
pst.000056526110,15,factual,main_text,bibliography,4,text,/N/slate/ninoparu/extracted_images/000056526110/00000015.jpg,pst.000056526110,15
pst.000056526110,16,factual,main_text,bibliography,4,text,/N/slate/ninoparu/extracted_images/000056526110/00000016.jpg,pst.000056526110,16
pst.000056526110,17,factual,main_text,bibliography,4,text,/N/slate/ninoparu/extracted_images/000056526110/00000017.jpg,pst.000056526110,17
pst.000056526110,18,factual,main_text,bibliography,4,text,/N/slate/ninoparu/extracted_images/000056526110/00000018.jpg,pst.000056526110,18
pst.000056526110,19,factual,main_text,bibliography,4,text,/N/slate/ninoparu/extracted_images/000056526110/00000019.jpg,pst.000056526110,19
pst.000056526110,20,factual,main_text,bibliography,4,text,/N/slate/ninoparu/extracted_images/000056526110/00000020.jpg,pst.000056526110,20
pst.000059278467,1,mixed,cover,cover design,6,cover,/N/slate/ninoparu/extracted_images/000059278467/00000001.jpg,pst.000059278467,1
pst.000059278467,2,no_content,no_content,bookplate,0,no_content,/N/slate/ninoparu/extracted_images/000059278467/00000002.jpg,pst.000059278467,2
pst.000059278467,3,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/000059278467/00000003.jpg,pst.000059278467,3
pst.000059278467,4,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/000059278467/00000004.jpg,pst.000059278467,4
pst.000059278467,5,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/000059278467/00000005.jpg,pst.000059278467,5
pst.000059278467,6,factual,pub_info,,2,text,/N/slate/ninoparu/extracted_images/000059278467/00000006.jpg,pst.000059278467,6
pst.000059278467,7,creative,pref_text,foreword,5,text,/N/slate/ninoparu/extracted_images/000059278467/00000007.jpg,pst.000059278467,7
pst.000059278467,8,creative,pref_text,foreword,5,text,/N/slate/ninoparu/extracted_images/000059278467/00000008.jpg,pst.000059278467,8
pst.000059278467,9,creative,pref_text,preface,5,text,/N/slate/ninoparu/extracted_images/000059278467/00000009.jpg,pst.000059278467,9
pst.000059278467,10,creative,pref_text,preface,5,text,/N/slate/ninoparu/extracted_images/000059278467/00000010.jpg,pst.000059278467,10
pst.000059278467,11,factual,appendix,,9,text,/N/slate/ninoparu/extracted_images/000059278467/00000011.jpg,pst.000059278467,11
pst.000059278467,12,factual,list,,3,text,/N/slate/ninoparu/extracted_images/000059278467/00000012.jpg,pst.000059278467,12
pst.000059278467,13,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/000059278467/00000013.jpg,pst.000059278467,13
pst.000059278467,14,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/000059278467/00000014.jpg,pst.000059278467,14
pst.000059278467,15,creative,image,photos accompany text,8,image,/N/slate/ninoparu/extracted_images/000059278467/00000015.jpg,pst.000059278467,15
pst.000059278467,16,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/000059278467/00000016.jpg,pst.000059278467,16
pst.000059278467,17,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/000059278467/00000017.jpg,pst.000059278467,17
pst.000059278467,18,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/000059278467/00000018.jpg,pst.000059278467,18
pst.000059278467,19,creative,image,photos accompany text,8,image,/N/slate/ninoparu/extracted_images/000059278467/00000019.jpg,pst.000059278467,19
pst.000059278467,20,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/000059278467/00000020.jpg,pst.000059278467,20
txu.059173005573213,1,no_content,no_content,binding,0,no_content,/N/slate/ninoparu/extracted_images/059173005573213/00000001.jpg,txu.059173005573213,1
txu.059173005573213,2,no_content,no_content,"barcode, stamp",0,no_content,/N/slate/ninoparu/extracted_images/059173005573213/00000002.jpg,txu.059173005573213,2
txu.059173005573213,3,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173005573213/00000003.jpg,txu.059173005573213,3
txu.059173005573213,4,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173005573213/00000004.jpg,txu.059173005573213,4
txu.059173005573213,5,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/059173005573213/00000005.jpg,txu.059173005573213,5
txu.059173005573213,6,creative,image,title page art,8,image,/N/slate/ninoparu/extracted_images/059173005573213/00000006.jpg,txu.059173005573213,6
txu.059173005573213,7,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/059173005573213/00000007.jpg,txu.059173005573213,7
txu.059173005573213,8,factual,pub_info,,2,text,/N/slate/ninoparu/extracted_images/059173005573213/00000008.jpg,txu.059173005573213,8
txu.059173005573213,9,factual,list,,3,text,/N/slate/ninoparu/extracted_images/059173005573213/00000009.jpg,txu.059173005573213,9
txu.059173005573213,10,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173005573213/00000010.jpg,txu.059173005573213,10
txu.059173005573213,11,creative,pref_text,foreword,5,text,/N/slate/ninoparu/extracted_images/059173005573213/00000011.jpg,txu.059173005573213,11
txu.059173005573213,12,creative,pref_text,foreword,5,text,/N/slate/ninoparu/extracted_images/059173005573213/00000012.jpg,txu.059173005573213,12
txu.059173005573213,13,creative,pref_text,foreword,5,text,/N/slate/ninoparu/extracted_images/059173005573213/00000013.jpg,txu.059173005573213,13
txu.059173005573213,14,creative,image,map ,8,image,/N/slate/ninoparu/extracted_images/059173005573213/00000014.jpg,txu.059173005573213,14
txu.059173005573213,15,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173005573213/00000015.jpg,txu.059173005573213,15
txu.059173005573213,16,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173005573213/00000016.jpg,txu.059173005573213,16
txu.059173005573213,17,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173005573213/00000017.jpg,txu.059173005573213,17
txu.059173005573213,18,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173005573213/00000018.jpg,txu.059173005573213,18
txu.059173005573213,19,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173005573213/00000019.jpg,txu.059173005573213,19
txu.059173005573213,20,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173005573213/00000020.jpg,txu.059173005573213,20
txu.059173009937468,1,no_content,no_content,library binding,0,no_content,/N/slate/ninoparu/extracted_images/059173009937468/00000001.jpg,txu.059173009937468,1
txu.059173009937468,2,no_content,no_content,"barcode, stamp",0,no_content,/N/slate/ninoparu/extracted_images/059173009937468/00000002.jpg,txu.059173009937468,2
txu.059173009937468,3,mixed,cover,cover photos,6,cover,/N/slate/ninoparu/extracted_images/059173009937468/00000003.jpg,txu.059173009937468,3
txu.059173009937468,4,factual,pub_info,,2,text,/N/slate/ninoparu/extracted_images/059173009937468/00000004.jpg,txu.059173009937468,4
txu.059173009937468,5,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/059173009937468/00000005.jpg,txu.059173009937468,5
txu.059173009937468,6,factual,pub_info,,2,text,/N/slate/ninoparu/extracted_images/059173009937468/00000006.jpg,txu.059173009937468,6
txu.059173009937468,7,factual,list,,3,text,/N/slate/ninoparu/extracted_images/059173009937468/00000007.jpg,txu.059173009937468,7
txu.059173009937468,8,creative,pref_text,foreword,5,text,/N/slate/ninoparu/extracted_images/059173009937468/00000008.jpg,txu.059173009937468,8
txu.059173009937468,9,creative,pref_text,executive summary,5,text,/N/slate/ninoparu/extracted_images/059173009937468/00000009.jpg,txu.059173009937468,9
txu.059173009937468,10,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173009937468/00000010.jpg,txu.059173009937468,10
txu.059173009937468,11,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173009937468/00000011.jpg,txu.059173009937468,11
txu.059173009937468,12,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173009937468/00000012.jpg,txu.059173009937468,12
txu.059173009937468,13,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173009937468/00000013.jpg,txu.059173009937468,13
txu.059173009937468,14,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173009937468/00000014.jpg,txu.059173009937468,14
txu.059173009937468,15,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173009937468/00000015.jpg,txu.059173009937468,15
txu.059173009937468,16,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173009937468/00000016.jpg,txu.059173009937468,16
txu.059173009937468,17,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173009937468/00000017.jpg,txu.059173009937468,17
txu.059173009937468,18,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173009937468/00000018.jpg,txu.059173009937468,18
txu.059173009937468,19,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173009937468/00000019.jpg,txu.059173009937468,19
txu.059173009937468,20,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173009937468/00000020.jpg,txu.059173009937468,20
txu.059173018315425,1,no_content,no_content,binding,0,no_content,/N/slate/ninoparu/extracted_images/059173018315425/00000001.jpg,txu.059173018315425,1
txu.059173018315425,2,no_content,no_content,stamp,0,no_content,/N/slate/ninoparu/extracted_images/059173018315425/00000002.jpg,txu.059173018315425,2
txu.059173018315425,3,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173018315425/00000003.jpg,txu.059173018315425,3
txu.059173018315425,4,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173018315425/00000004.jpg,txu.059173018315425,4
txu.059173018315425,5,mixed,cover,cover art,6,cover,/N/slate/ninoparu/extracted_images/059173018315425/00000005.jpg,txu.059173018315425,5
txu.059173018315425,6,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173018315425/00000006.jpg,txu.059173018315425,6
txu.059173018315425,7,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173018315425/00000007.jpg,txu.059173018315425,7
txu.059173018315425,8,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173018315425/00000008.jpg,txu.059173018315425,8
txu.059173018315425,9,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/059173018315425/00000009.jpg,txu.059173018315425,9
txu.059173018315425,10,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173018315425/00000010.jpg,txu.059173018315425,10
txu.059173018315425,11,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/059173018315425/00000011.jpg,txu.059173018315425,11
txu.059173018315425,12,factual,pub_info,,2,text,/N/slate/ninoparu/extracted_images/059173018315425/00000012.jpg,txu.059173018315425,12
txu.059173018315425,13,creative,pref_text,,5,text,/N/slate/ninoparu/extracted_images/059173018315425/00000013.jpg,txu.059173018315425,13
txu.059173018315425,14,creative,pref_text,,5,text,/N/slate/ninoparu/extracted_images/059173018315425/00000014.jpg,txu.059173018315425,14
txu.059173018315425,15,creative,pref_text,,5,text,/N/slate/ninoparu/extracted_images/059173018315425/00000015.jpg,txu.059173018315425,15
txu.059173018315425,16,creative,pref_text,,5,text,/N/slate/ninoparu/extracted_images/059173018315425/00000016.jpg,txu.059173018315425,16
txu.059173018315425,17,creative,pref_text,,5,text,/N/slate/ninoparu/extracted_images/059173018315425/00000017.jpg,txu.059173018315425,17
txu.059173018315425,18,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173018315425/00000018.jpg,txu.059173018315425,18
txu.059173018315425,19,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173018315425/00000019.jpg,txu.059173018315425,19
txu.059173018315425,20,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173018315425/00000020.jpg,txu.059173018315425,20
txu.059173024047513,1,no_content,no_content,page not available,0,no_content,/N/slate/ninoparu/extracted_images/059173024047513/00000001.jpg,txu.059173024047513,1
txu.059173024047513,2,no_content,no_content,stamp,0,no_content,/N/slate/ninoparu/extracted_images/059173024047513/00000002.jpg,txu.059173024047513,2
txu.059173024047513,3,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173024047513/00000003.jpg,txu.059173024047513,3
txu.059173024047513,4,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173024047513/00000004.jpg,txu.059173024047513,4
txu.059173024047513,5,factual,pref_text,catalog department binding instructions,5,text,/N/slate/ninoparu/extracted_images/059173024047513/00000005.jpg,txu.059173024047513,5
txu.059173024047513,6,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173024047513/00000006.jpg,txu.059173024047513,6
txu.059173024047513,7,mixed,cover,cover design,6,cover,/N/slate/ninoparu/extracted_images/059173024047513/00000007.jpg,txu.059173024047513,7
txu.059173024047513,8,factual,pref_text,,5,text,/N/slate/ninoparu/extracted_images/059173024047513/00000008.jpg,txu.059173024047513,8
txu.059173024047513,9,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/059173024047513/00000009.jpg,txu.059173024047513,9
txu.059173024047513,10,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173024047513/00000010.jpg,txu.059173024047513,10
txu.059173024047513,11,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/059173024047513/00000011.jpg,txu.059173024047513,11
txu.059173024047513,12,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173024047513/00000012.jpg,txu.059173024047513,12
txu.059173024047513,13,factual,pref_text,bindery slip covers the book text,5,text,/N/slate/ninoparu/extracted_images/059173024047513/00000013.jpg,txu.059173024047513,13
txu.059173024047513,14,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173024047513/00000014.jpg,txu.059173024047513,14
txu.059173024047513,15,factual,list,,3,text,/N/slate/ninoparu/extracted_images/059173024047513/00000015.jpg,txu.059173024047513,15
txu.059173024047513,16,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173024047513/00000016.jpg,txu.059173024047513,16
txu.059173024047513,17,factual,appendix,,9,text,/N/slate/ninoparu/extracted_images/059173024047513/00000017.jpg,txu.059173024047513,17
txu.059173024047513,18,factual,appendix,,9,text,/N/slate/ninoparu/extracted_images/059173024047513/00000018.jpg,txu.059173024047513,18
txu.059173024047513,19,creative,epigraph,,12,text,/N/slate/ninoparu/extracted_images/059173024047513/00000019.jpg,txu.059173024047513,19
txu.059173024047513,20,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173024047513/00000020.jpg,txu.059173024047513,20
txu.059173024504091,1,no_content,no_content,cutter,0,no_content,/N/slate/ninoparu/extracted_images/059173024504091/00000001.jpg,txu.059173024504091,1
txu.059173024504091,2,no_content,no_content,stamp,0,no_content,/N/slate/ninoparu/extracted_images/059173024504091/00000002.jpg,txu.059173024504091,2
txu.059173024504091,3,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173024504091/00000003.jpg,txu.059173024504091,3
txu.059173024504091,4,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173024504091/00000004.jpg,txu.059173024504091,4
txu.059173024504091,5,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/059173024504091/00000005.jpg,txu.059173024504091,5
txu.059173024504091,6,factual,pub_info,,2,text,/N/slate/ninoparu/extracted_images/059173024504091/00000006.jpg,txu.059173024504091,6
txu.059173024504091,7,creative,pref_text,introduction,5,text,/N/slate/ninoparu/extracted_images/059173024504091/00000007.jpg,txu.059173024504091,7
txu.059173024504091,8,creative,pref_text,introduction,5,text,/N/slate/ninoparu/extracted_images/059173024504091/00000008.jpg,txu.059173024504091,8
txu.059173024504091,9,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024504091/00000009.jpg,txu.059173024504091,9
txu.059173024504091,10,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024504091/00000010.jpg,txu.059173024504091,10
txu.059173024504091,11,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024504091/00000011.jpg,txu.059173024504091,11
txu.059173024504091,12,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024504091/00000012.jpg,txu.059173024504091,12
txu.059173024504091,13,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024504091/00000013.jpg,txu.059173024504091,13
txu.059173024504091,14,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024504091/00000014.jpg,txu.059173024504091,14
txu.059173024504091,15,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024504091/00000015.jpg,txu.059173024504091,15
txu.059173024504091,16,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024504091/00000016.jpg,txu.059173024504091,16
txu.059173024504091,17,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024504091/00000017.jpg,txu.059173024504091,17
txu.059173024504091,18,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024504091/00000018.jpg,txu.059173024504091,18
txu.059173024504091,19,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024504091/00000019.jpg,txu.059173024504091,19
txu.059173024504091,20,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024504091/00000020.jpg,txu.059173024504091,20
txu.059173026797569,1,no_content,no_content,library binding,0,no_content,/N/slate/ninoparu/extracted_images/059173026797569/00000001.jpg,txu.059173026797569,1
txu.059173026797569,2,no_content,no_content,stamp,0,no_content,/N/slate/ninoparu/extracted_images/059173026797569/00000002.jpg,txu.059173026797569,2
txu.059173026797569,3,factual,title,also list of contents,1,cover,/N/slate/ninoparu/extracted_images/059173026797569/00000003.jpg,txu.059173026797569,3
txu.059173026797569,4,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173026797569/00000004.jpg,txu.059173026797569,4
txu.059173026797569,5,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173026797569/00000005.jpg,txu.059173026797569,5
txu.059173026797569,6,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173026797569/00000006.jpg,txu.059173026797569,6
txu.059173026797569,7,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173026797569/00000007.jpg,txu.059173026797569,7
txu.059173026797569,8,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173026797569/00000008.jpg,txu.059173026797569,8
txu.059173026797569,9,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173026797569/00000009.jpg,txu.059173026797569,9
txu.059173026797569,10,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173026797569/00000010.jpg,txu.059173026797569,10
txu.059173026797569,11,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173026797569/00000011.jpg,txu.059173026797569,11
txu.059173026797569,12,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173026797569/00000012.jpg,txu.059173026797569,12
txu.059173026797569,13,factual,appendix,,9,text,/N/slate/ninoparu/extracted_images/059173026797569/00000013.jpg,txu.059173026797569,13
txu.059173026797569,14,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173026797569/00000014.jpg,txu.059173026797569,14
txu.059173026797569,15,factual,appendix,,9,text,/N/slate/ninoparu/extracted_images/059173026797569/00000015.jpg,txu.059173026797569,15
txu.059173026797569,16,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173026797569/00000016.jpg,txu.059173026797569,16
txu.059173026797569,17,factual,appendix,,9,text,/N/slate/ninoparu/extracted_images/059173026797569/00000017.jpg,txu.059173026797569,17
txu.059173026797569,18,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173026797569/00000018.jpg,txu.059173026797569,18
txu.059173026797569,19,factual,appendix,,9,text,/N/slate/ninoparu/extracted_images/059173026797569/00000019.jpg,txu.059173026797569,19
txu.059173026797569,20,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173026797569/00000020.jpg,txu.059173026797569,20
txu.059173026876520,1,no_content,no_content,library binding,0,no_content,/N/slate/ninoparu/extracted_images/059173026876520/00000001.jpg,txu.059173026876520,1
txu.059173026876520,2,no_content,no_content,stamp,0,no_content,/N/slate/ninoparu/extracted_images/059173026876520/00000002.jpg,txu.059173026876520,2
txu.059173026876520,3,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173026876520/00000003.jpg,txu.059173026876520,3
txu.059173026876520,4,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173026876520/00000004.jpg,txu.059173026876520,4
txu.059173026876520,5,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/059173026876520/00000005.jpg,txu.059173026876520,5
txu.059173026876520,6,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173026876520/00000006.jpg,txu.059173026876520,6
txu.059173026876520,7,factual,pub_info,,2,text,/N/slate/ninoparu/extracted_images/059173026876520/00000007.jpg,txu.059173026876520,7
txu.059173026876520,8,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173026876520/00000008.jpg,txu.059173026876520,8
txu.059173026876520,9,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173026876520/00000009.jpg,txu.059173026876520,9
txu.059173026876520,10,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173026876520/00000010.jpg,txu.059173026876520,10
txu.059173026876520,11,factual,main_text,data chart,4,text,/N/slate/ninoparu/extracted_images/059173026876520/00000011.jpg,txu.059173026876520,11
txu.059173026876520,12,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173026876520/00000012.jpg,txu.059173026876520,12
txu.059173026876520,13,factual,main_text,data,4,text,/N/slate/ninoparu/extracted_images/059173026876520/00000013.jpg,txu.059173026876520,13
txu.059173026876520,14,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173026876520/00000014.jpg,txu.059173026876520,14
txu.059173026876520,15,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173026876520/00000015.jpg,txu.059173026876520,15
txu.059173026876520,16,factual,main_text,data,4,text,/N/slate/ninoparu/extracted_images/059173026876520/00000016.jpg,txu.059173026876520,16
txu.059173026876520,17,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173026876520/00000017.jpg,txu.059173026876520,17
txu.059173026876520,18,factual,main_text,data,4,text,/N/slate/ninoparu/extracted_images/059173026876520/00000018.jpg,txu.059173026876520,18
txu.059173026876520,19,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173026876520/00000019.jpg,txu.059173026876520,19
txu.059173026876520,20,factual,main_text,data,4,text,/N/slate/ninoparu/extracted_images/059173026876520/00000020.jpg,txu.059173026876520,20
uc1.$b141361,1,no_content,no_content,barcode,0,no_content,/N/slate/ninoparu/extracted_images/$b141361/UCAL_$B141361_00000001.jpg,uc1.$b141361,1
uc1.$b141361,2,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/$b141361/UCAL_$B141361_00000002.jpg,uc1.$b141361,2
uc1.$b141361,3,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/$b141361/UCAL_$B141361_00000003.jpg,uc1.$b141361,3
uc1.$b141361,4,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/$b141361/UCAL_$B141361_00000004.jpg,uc1.$b141361,4
uc1.$b141361,5,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/$b141361/UCAL_$B141361_00000005.jpg,uc1.$b141361,5
uc1.$b141361,6,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/$b141361/UCAL_$B141361_00000006.jpg,uc1.$b141361,6
uc1.$b141361,7,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/$b141361/UCAL_$B141361_00000007.jpg,uc1.$b141361,7
uc1.$b141361,8,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/$b141361/UCAL_$B141361_00000008.jpg,uc1.$b141361,8
uc1.$b141361,9,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/$b141361/UCAL_$B141361_00000009.jpg,uc1.$b141361,9
uc1.$b141361,10,no_content,no_content,stamp,0,no_content,/N/slate/ninoparu/extracted_images/$b141361/UCAL_$B141361_00000010.jpg,uc1.$b141361,10
uc1.$b141361,11,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/$b141361/UCAL_$B141361_00000011.jpg,uc1.$b141361,11
uc1.$b141361,12,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/$b141361/UCAL_$B141361_00000012.jpg,uc1.$b141361,12
uc1.$b141361,13,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b141361/UCAL_$B141361_00000013.jpg,uc1.$b141361,13
uc1.$b141361,14,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b141361/UCAL_$B141361_00000014.jpg,uc1.$b141361,14
uc1.$b141361,15,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b141361/UCAL_$B141361_00000015.jpg,uc1.$b141361,15
uc1.$b141361,16,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b141361/UCAL_$B141361_00000016.jpg,uc1.$b141361,16
uc1.$b141361,17,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b141361/UCAL_$B141361_00000017.jpg,uc1.$b141361,17
uc1.$b141361,18,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b141361/UCAL_$B141361_00000018.jpg,uc1.$b141361,18
uc1.$b141361,19,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b141361/UCAL_$B141361_00000019.jpg,uc1.$b141361,19
uc1.$b141361,20,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b141361/UCAL_$B141361_00000020.jpg,uc1.$b141361,20
uc1.$b633657,1,factual,cover,,6,cover,/N/slate/ninoparu/extracted_images/$b633657/UCAL_$B633657_00000001.jpg,uc1.$b633657,1
uc1.$b633657,2,no_content,no_content,stamp,0,no_content,/N/slate/ninoparu/extracted_images/$b633657/UCAL_$B633657_00000002.jpg,uc1.$b633657,2
uc1.$b633657,3,no_content,no_content,stamp,0,no_content,/N/slate/ninoparu/extracted_images/$b633657/UCAL_$B633657_00000003.jpg,uc1.$b633657,3
uc1.$b633657,4,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/$b633657/UCAL_$B633657_00000004.jpg,uc1.$b633657,4
uc1.$b633657,5,factual,pub_info,,2,text,/N/slate/ninoparu/extracted_images/$b633657/UCAL_$B633657_00000005.jpg,uc1.$b633657,5
uc1.$b633657,6,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/$b633657/UCAL_$B633657_00000006.jpg,uc1.$b633657,6
uc1.$b633657,7,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/$b633657/UCAL_$B633657_00000007.jpg,uc1.$b633657,7
uc1.$b633657,8,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/$b633657/UCAL_$B633657_00000008.jpg,uc1.$b633657,8
uc1.$b633657,9,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/$b633657/UCAL_$B633657_00000009.jpg,uc1.$b633657,9
uc1.$b633657,10,factual,pub_info,,2,text,/N/slate/ninoparu/extracted_images/$b633657/UCAL_$B633657_00000010.jpg,uc1.$b633657,10
